dataset,TwitterDatasets/Twitter_394t_46486w
1752,-0.45
1753,-0.27716173
1754,0.08
1755,0.1825564
1756,-0.28
1757,0.11
1758,-0.06
1759,-0.16
1760,-0.32
1761,-0.26003732
1762,0.2830667
1763,-0.45
1764,0.09
1765,0.08870741
1766,-0.39510719
1767,0.49845749
1768,0.26
1769,-0.185
1770,0.45
1771,-0.16377735
1772,0.5
1773,-0.44
1774,-0.14345921
1775,-0.45
1776,-0.44547264
1777,-0.36704917
1778,-0.45
1779,0.18727184
1780,-0.3202321
1781,-0.35259839
1782,-0.32656932
1783,0.02
1784,-0.26658449
1785,0.52
1786,0.08036633
1787,0.47
1788,0.06252585
1789,0.39735022
1790,0.06
1791,0.01
1792,-0.41
1793,0.35231417
1794,-0.41
1795,0.16236319
1796,0.12837399
1797,0.52295681
1798,0.29
1799,-0.31
1800,-0.07603205
1801,-0.05772358
1802,0.25697975
1803,-0.175
1804,-0.17
1805,0.03021465
1806,0.07965322
1807,0.18
1808,0.52
1809,-0.11914009
1810,0.53
1811,0.52
1812,-0.42
1813,-0.42351648
1814,0.21893889
1815,-0.33262314
1816,0.53
1817,0.42
1818,0.06
1819,0.3456403
1820,-0.43
1821,-0.43
1822,-0.26
1823,0.5
1824,0.18
1825,-0.29
1826,-0.43
1827,0.52
1828,-0.33294659
1829,-0.25023431
1830,0.03153931
1831,0.31891396
1832,-0.32482932
1833,-0.1521608
1834,0.04
1835,0.52
1836,0.36
1837,0.11
1838,-0.41994813
1839,0.3
1840,-0.01837531
1841,0.12342468
1842,0.42
1843,0.17
1844,0.27
1845,0.17
1846,-0.15877757
1847,0.07
1848,0.03
1849,0.14
1850,0.52
1851,-0.05
1852,0.52816952
1853,-0.05
1854,-0.04265142
1855,-0.17429385
1856,-0.43
1857,-0.44
1858,-0.42
1859,-0.05001233
1860,0.04582935
1861,0.16206228
1862,0.26
1863,0.085
1864,0.50130611
1865,0.5
1866,-0.37558497
1867,-0.425
1868,-0.07122633
1869,-0.46
1870,0.51
1871,-0.06
1872,-0.1
1873,-0.03
1874,-0.37702229
1875,-0.44
1876,-0.43
1877,-0.42426933
1878,0.2
1879,-0.4
1880,0.33
1881,0.06
1882,-0.43
1883,0.53
1884,-0.03
1885,-0.13
1886,0.53
1887,0.15427046
1888,0.06
1889,0.52224997
1890,-0.08
1891,-0.22482989
1892,0.06
1893,-0.07
1894,-0.44
1895,-0.13
1896,-0.43
1897,0.52
1898,-0.4
1899,0.53
1900,0.04
1901,-0.37
1902,-0.42
1903,-0.29
1904,0.
1905,-0.22930512
1906,-0.44
1907,-0.42465041
1908,0.13493588
1909,0.52
1910,0.
1911,-0.42
1912,0.05
1913,0.06
1914,0.11769539
1915,-0.43
1916,0.03
1917,-0.16
1918,-0.44
1919,0.045
1920,0.53
1921,0.11
1922,0.52
1923,0.41
1924,0.02
1925,0.53
1926,0.53
1927,-0.17663001
1928,-0.41082735
1929,0.1225
1930,0.03
1931,-0.08
1932,-0.1352029
1933,0.04995823
1934,0.52
1935,0.1225
1936,0.26
1937,-0.01333333
1938,0.1225
1939,-0.18963001
1940,-0.22
1941,-0.12796962
1942,-0.43
1943,-0.07
1944,-0.06052319
1945,-0.12021337
1946,0.04
1947,-0.42723995
1948,-0.43
1949,0.53
1950,0.335
1951,0.19333333
1952,-0.01
1953,-0.345
1954,-0.08716865
1955,-0.42318926
1956,-0.08961072
1957,-0.44
1958,0.06312126
1959,-0.40793818
1960,-0.02622942
1961,0.52
1962,-0.28077269
1963,-0.43
1964,-0.24
1965,0.04794112
1966,-0.2
1967,-0.27
1968,-0.11606807
1969,0.37843048
1970,-0.14
1971,-0.235
1972,0.50034359
1973,-0.07262212
1974,0.11
1975,0.52
1976,-0.3
1977,0.21
1978,0.02954597
1979,0.02
1980,0.51783571
1981,0.45045061
1982,0.52
1983,0.52
1984,0.47
1985,0.00392733
1986,-0.21847783
1987,-0.07052505
1988,-0.43
1989,-0.01
1990,0.05623981
1991,0.2
1992,-0.42660592
1993,0.4
1994,-0.03723078
1995,-0.34504423
1996,0.02981043
1997,-0.02447966
1998,0.11
1999,0.53
2000,-0.20199176
2001,0.1
2002,-0.28
2003,0.05
2004,0.52
2005,0.49
2006,0.02954645
2007,-0.17
2008,0.13855196
2009,0.09114988
2010,-0.04
2011,0.41588283
2012,-0.25
2013,0.26271229
2014,0.09
2015,0.53
2016,-0.4160704
2017,0.03958424
2018,-0.24009771
2019,0.13
2020,-0.32359439
2021,-0.1839549
2022,0.35
2023,0.52
2024,-0.42
2025,0.15506069
2026,-0.15
2027,0.39915314
2028,0.09
2029,0.29340142
2030,-0.44
2031,0.055
2032,-0.335
2033,-0.385
2034,-0.37966741
2035,-0.43
2036,-0.43
2037,-0.04
2038,0.09
2039,0.01
2040,-0.43
2041,0.01653934
2042,-0.42
2043,0.
2044,-0.39
2045,0.15897566
2046,0.53
2047,-0.13333333
2048,-0.42
2049,-0.42
2050,-0.37
2051,-0.43
2052,0.31
2053,-0.42
2054,0.53
2055,-0.36
2056,0.52
2057,-0.43
2058,-0.18006412
2059,-0.12
2060,-0.44
2061,0.
2062,-0.09709705
2063,0.42553473
2064,-0.43
2065,-0.04
2066,0.52
2067,0.33
2068,0.32
2069,-0.31
2070,0.25620216
2071,0.52
2072,-0.25
2073,0.4
2074,0.1
2075,-0.12571035
2076,0.51
2077,0.02
2078,-0.4
2079,0.09
2080,-0.32
2081,-0.38
2082,-0.28
2083,0.12
2084,0.06
2085,0.52
2086,-0.11519275
2087,0.08
2088,0.48
2089,-0.33
2090,0.09
2091,-0.29
2092,0.53
2093,-0.42
2094,-0.43
2095,-0.39
2096,-0.44
2097,0.5
2098,-0.42995053
2099,-0.35
2100,0.29
2101,0.47
2102,-0.18912829
2103,0.39634623
2104,0.47
2105,-0.22
2106,-0.16
2107,0.09994694
2108,-0.05
2109,0.186
2110,-0.39
2111,0.45723872
2112,0.4012659
2113,-0.04
2114,-0.07
2115,-0.49
2116,0.0671927
2117,0.25099862
2118,-0.01
2119,-0.02
2120,0.4444672
2121,0.09
2122,-0.21137916
2123,0.16154909
2124,0.31
2125,0.47
2126,0.43
2127,-0.07999907
2128,0.12411721
2129,0.06066828
2130,-0.47
2131,0.45259183
2132,0.48
2133,0.47
2134,-0.01
2135,-0.48
2136,-0.31
2137,0.47
2138,-0.35
2139,0.1577224
2140,-0.29
2141,0.43
2142,-0.03
2143,0.48
2144,0.485
2145,0.11
2146,-0.04
2147,-0.11
2148,0.02082322
2149,0.02
2150,0.31
2151,0.3137778
2152,-0.22
2153,0.45
2154,-0.49
2155,0.4381309
2156,0.44783068
2157,-0.47
2158,-0.41
2159,-0.12573985
2160,0.21
2161,0.02
2162,-0.18
2163,-0.01
2164,-0.48
2165,0.05
2166,-0.39565354
2167,-0.05
2168,-0.03
2169,-0.06
2170,0.13398266
2171,-0.04
2172,-0.29
2173,-0.07
2174,-0.07957332
2175,0.
2176,0.33
2177,-0.03
2178,0.47
2179,-0.46
2180,0.47
2181,-0.155
2182,0.4302826
2183,-0.46
2184,-0.4395
2185,-0.49
2186,0.05
2187,-0.05535638
2188,0.44377861
2189,0.15949719
2190,0.01722382
2191,-0.01
2192,0.19
2193,0.07381811
2194,0.48
2195,0.01900451
2196,-0.32393217
2197,-0.47
2198,-0.03
2199,0.5
2200,-0.2849874
2201,0.165
2202,-0.47
2203,-0.03
2204,-0.03
2205,-0.18
2206,0.25
2207,-0.03
2208,0.45
2209,0.4
2210,0.06305748
2211,-0.46732313
2212,-0.48
2213,-0.29151299
2214,0.03688998
2215,2.77600478e-17
2216,-0.42
2217,-0.38
2218,-0.27937204
2219,-0.05
2220,-0.48
2221,0.01
2222,0.05
2223,-0.04
2224,-0.03
2225,0.13
2226,-0.49
2227,-0.12
2228,-0.03
2229,-0.43
2230,-0.315
2231,0.38
2232,0.15
2233,0.01
2234,0.02
2235,0.005
2236,0.25928269
2237,0.39984218
2238,-0.29
2239,0.38
2240,0.26
2241,0.04001878
2242,0.05
2243,-0.35
2244,0.49
2245,0.30185288
2246,0.37074729
2247,0.26725567
2248,0.50017261
2249,0.19137204
2250,0.4393661
2251,0.34
2252,-0.12425976
2253,0.51399479
2254,-0.42
2255,0.405
2256,-0.45
2257,0.24
2258,-0.41
2259,-0.14
2260,-0.4
2261,-0.45
2262,-0.43
2263,-0.25421634
2264,-0.30303872
2265,-0.43
2266,0.14
2267,-0.41081574
2268,-0.4
2269,0.51
2270,0.00946831
2271,-0.45
2272,0.45
2273,0.38
2274,-0.08
2275,-0.33
2276,-0.18
2277,0.08019153
2278,-0.06608279
2279,0.51
2280,0.
2281,0.15
2282,-0.3
2283,0.48
2284,0.08
2285,-0.45
2286,-0.21
2287,0.5
2288,-0.21
2289,-0.1611486
2290,-0.035
2291,-0.44
2292,-0.44
2293,-0.44
2294,-0.45
2295,0.11
2296,-0.26471094
2297,0.02
2298,0.33
2299,-0.42
2300,-0.45
2301,0.5
2302,-0.45
2303,-0.07505459
2304,-0.01
2305,0.07
2306,-0.44
2307,-0.31
2308,0.
2309,-0.28
2310,0.06
2311,-0.43
2312,-0.44973232
2313,0.24
2314,0.02412241
2315,0.05
2316,0.01324508
2317,0.11135058
2318,-0.29675492
2319,-0.14675492
2320,-0.29675492
2321,-0.32321365
2322,-0.29675492
2323,-0.29675492
2324,0.10208066
2325,0.15324508
2326,0.14762932
2327,0.07324508
2328,0.14324508
2329,0.59324508
2330,-0.08675492
2331,-0.19675492
2332,0.20324508
2333,0.12324508
2334,0.42984577
2335,-0.27675492
2336,-0.23946219
2337,-0.12675492
2338,0.21514073
2339,-0.07675492
2340,0.63324508
2341,-0.15142371
2342,0.28155842
2343,0.65123706
2344,-0.28243454
2345,-0.09849406
2346,-0.26675492
2347,0.38324508
2348,-0.28675492
2349,-0.28675492
2350,-0.25675492
2351,-0.28676503
2352,0.25324508
2353,-0.00337746
2354,-0.11757252
2355,-0.12675492
2356,0.42602877
2357,-0.29675492
2358,-0.08675492
2359,0.12883298
2360,-0.06695603
2361,0.56662254
2362,-0.29675492
2363,-0.24675492
2364,-0.29449455
2365,0.12662254
2366,0.54324508
2367,0.20324508
2368,0.00653511
2369,-0.27675492
2370,0.23382017
2371,-0.2824122
2372,-0.11338358
2373,-0.28288646
2374,0.04722461
2375,-0.31019683
2376,-0.12936131
2377,-0.28812989
2378,0.65324508
2379,0.64324508
2380,-0.20776942
2381,-0.29768455
2382,-0.19042585
2383,-0.10101061
2384,0.10662254
2385,-0.27675492
2386,0.21662254
2387,0.11521023
2388,0.01191665
2389,-0.28400614
2390,-0.17170359
2391,-0.17411559
2392,-0.29004848
2393,0.30700613
2394,-0.21675492
2395,0.08088163
2396,-0.29675492
2397,-0.01488663
2398,0.56851358
2399,-0.29199873
2400,0.54324508
2401,0.10324508
2402,0.15324508
2403,0.25468747
2404,0.16477246
2405,0.16324508
2406,0.15324508
2407,-0.28675492
2408,-0.28675492
2409,0.66324508
2410,0.05148375
2411,-0.29257108
2412,-0.29675492
2413,0.15462219
2414,0.11943153
2415,-0.29784801
2416,0.22324508
2417,-0.08812382
2418,0.22231398
2419,-0.31504356
2420,-0.1184005
2421,0.24507311
2422,-0.34469162
2423,-0.40784522
2424,0.29324508
2425,0.11993665
2426,-0.09675492
2427,0.28324508
2428,-0.20675492
2429,-0.10586804
2430,-0.23675492
2431,-0.23675492
2432,0.04429058
2433,-0.28298509
2434,-0.11341437
2435,0.22324508
2436,0.07046347
2437,-0.03816907
2438,-0.27675492
2439,0.02374501
2440,0.53324508
2441,-0.29675492
2442,-0.14786336
2443,0.28953549
2444,0.20674249
2445,-0.04949603
2446,-0.19675492
2447,-0.17804431
2448,0.04324508
2449,-0.28166752
2450,-0.28675492
2451,-0.29675492
2452,-0.27675492
2453,0.41162254
2454,-0.12752372
2455,-0.29675492
2456,-0.28699639
2457,-0.28675492
2458,-0.22974547
2459,-0.28675492
2460,-0.27690363
2461,0.22324508
2462,-0.26848748
2463,-0.14675492
2464,-0.20227852
2465,-0.30675492
2466,0.32324508
2467,-0.15675492
2468,-0.29675492
2469,0.11324508
2470,-0.02091779
2471,0.32
2472,0.05
2473,0.56
2474,-0.4
2475,0.55
2476,-0.34014338
2477,-0.38
2478,0.07
2479,0.56
2480,-0.15333333
2481,-0.03519673
2482,-0.37756031
2483,-0.10636813
2484,0.02
2485,-0.04164193
2486,-0.26
2487,0.12296097
2488,0.17870127
2489,-0.39
2490,0.05333396
2491,-0.1872974
2492,0.55
2493,-0.06333333
2494,-0.30066556
2495,0.13
2496,0.11083252
2497,0.315
2498,0.15928198
2499,0.52386346
2500,-0.07000873
2501,-0.05
2502,0.55091689
2503,-0.03
2504,0.07
2505,0.56
2506,-0.07
2507,-0.225
2508,-0.38852044
2509,-0.4
2510,0.30950375
2511,-0.4
2512,-0.19054976
2513,0.5
2514,0.07477537
2515,-0.29
2516,-0.11582732
2517,-0.38
2518,0.08666667
2519,-0.10393457
2520,-0.01359004
2521,0.35
2522,-0.04
2523,-0.11317201
2524,0.38060208
2525,-0.4
2526,0.1
2527,0.24936225
2528,-0.37
2529,0.03648031
2530,0.
2531,-0.32
2532,0.09
2533,-0.38
2534,-0.01
2535,-0.35
2536,-0.36450338
2537,0.02
2538,0.55
2539,-0.19335164
2540,0.4983293
2541,-0.4
2542,0.505
2543,0.04
2544,-0.39
2545,0.17493588
2546,0.03
2547,0.04
2548,-0.13339848
2549,-0.33
2550,0.
2551,0.1
2552,-0.12296305
2553,-0.22
2554,-0.02
2555,-0.35
2556,-0.19
2557,-0.15
2558,-0.4
2559,-0.38
2560,0.55
2561,-0.20865575
2562,-0.36
2563,-0.24
2564,0.05
2565,0.01
2566,0.18
2567,-0.39
2568,-0.04285879
2569,-0.02
2570,-0.40004766
2571,-0.28351055
2572,0.28
2573,-0.255
2574,0.56
2575,0.11418017
2576,0.48505208
2577,-0.43702229
2578,-0.0581684
2579,0.47
2580,-0.4
2581,-0.05683634
2582,0.15
2583,0.53689693
2584,-0.37
2585,0.14
2586,-0.4
2587,-0.4
2588,0.04065153
2589,0.34010498
2590,0.34
2591,-0.00931391
2592,0.05049113
2593,0.06148192
2594,0.00596191
2595,0.04
2596,0.06
2597,-0.4
2598,0.11
2599,-0.19
2600,-0.36
2601,0.09
2602,-0.3
2603,0.54
2604,0.41
2605,0.54
2606,0.16671471
2607,-0.04
2608,-0.12918102
2609,-0.23
2610,-0.26
2611,0.65
2612,0.36628895
2613,0.37248669
2614,0.13573233
2615,0.66
2616,-0.2797455
2617,0.53
2618,-0.29
2619,-0.0146343
2620,-0.22
2621,0.27
2622,-0.01
2623,-0.3
2624,0.13685171
2625,-0.08
2626,0.00621502
2627,-0.14
2628,0.11757262
2629,-0.07
2630,-0.22687223
2631,0.66
2632,-0.29003431
2633,-0.07152452
2634,-0.3
2635,0.66
2636,-0.28
2637,-0.3
2638,0.30654934
2639,0.085
2640,0.60056111
2641,-0.29
2642,-0.3
2643,-0.3
2644,0.46
2645,-0.29
2646,0.66
2647,-0.17
2648,-0.3
2649,0.23
2650,-0.26
2651,0.19
2652,-0.25
2653,-0.305
2654,-0.09592668
2655,-0.33666667
2656,-0.22825008
2657,-0.16255745
2658,0.13006839
2659,-0.04613803
2660,-0.12375872
2661,0.14
2662,0.45
2663,0.08969192
2664,-0.18
2665,0.51
2666,-0.16650674
2667,0.1046287
2668,0.00629445
2669,0.65
2670,0.59485815
2671,-0.3
2672,0.64
2673,-0.29
2674,-0.3
2675,-0.22
2676,-0.3
2677,0.05661351
2678,-0.11377998
2679,0.13
2680,-0.07760534
2681,0.34
2682,0.09
2683,0.66
2684,-0.30333333
2685,-0.29
2686,-0.07666667
2687,-0.07
2688,0.08666667
2689,-0.13
2690,-0.27
2691,0.5
2692,0.08173693
2693,-0.30160643
2694,0.44
2695,-0.22
2696,-0.04183567
2697,-0.00278186
2698,0.21
2699,-0.19331162
2700,-0.3125506
2701,-0.185
2702,-0.29
2703,-0.3
2704,0.0571849
2705,0.33886056
2706,0.07
2707,0.15
2708,0.36
2709,-0.29
2710,0.20324749
2711,-0.315
2712,0.21
2713,0.14
2714,-0.26188711
2715,-0.3
2716,-0.3
2717,-0.28
2718,0.09
2719,0.61
2720,0.38446656
2721,0.3682517
2722,-0.20021784
2723,-0.3
2724,-0.095
2725,-0.3
2726,-0.04
2727,-0.05584125
2728,0.6
2729,0.66
2730,0.06
2731,-0.3
2732,-0.29
2733,0.17
2734,-0.31
2735,0.18500758
2736,0.
2737,0.02662392
2738,-0.21
2739,0.
2740,-0.26
2741,0.24
2742,-0.18
2743,-0.26333333
2744,-0.29
2745,-0.3
2746,-0.31
2747,-0.22
2748,0.03
2749,0.54
2750,0.50160878
2751,0.62146313
2752,0.37291862
2753,-0.06420306
2754,-0.13031726
2755,-0.3
2756,-0.11043433
2757,0.03
2758,-0.32
2759,0.63
2760,-0.02
2761,-0.30400488
2762,-0.3
2763,0.3529272
2764,0.17
2765,0.24276769
2766,0.12125343
2767,-0.26275172
2768,0.285
2769,0.07
2770,0.64
2771,0.195
2772,-0.31
2773,0.1
2774,0.09
2775,-0.32
2776,0.06258817
2777,-0.32
2778,-0.28503742
2779,-0.2
2780,-0.27202885
2781,-0.15502413
2782,-0.00279183
2783,0.61
2784,0.11984886
2785,-0.31
2786,0.16
2787,0.54563818
2788,-0.05835174
2789,-0.24
2790,-0.33
2791,0.13
2792,-0.28261708
2793,0.54664699
2794,-0.1902299
2795,0.08138249
2796,0.01789935
2797,0.2284591
2798,-0.1129082
2799,0.0096851
2800,-0.22
2801,-0.23
2802,-0.29428243
2803,-0.3047525
2804,0.62094398
2805,-0.28088914
2806,-0.03
2807,-0.01575139
2808,-0.15666667
2809,0.21316872
2810,0.60813171
2811,0.33087648
2812,0.19989062
2813,-0.25661403
2814,-0.12
2815,-0.19741812
2816,-0.24944296
2817,-0.22596084
2818,-0.30497878
2819,-0.304027
2820,-0.2
2821,0.60325128
2822,-0.26821451
2823,0.16
2824,-0.24
2825,-0.32
2826,0.32
2827,-0.24
2828,-0.32
2829,-0.32
2830,0.18906033
2831,-0.15
2832,-0.245
2833,0.27
2834,0.23735126
2835,0.18956397
2836,0.05023158
2837,-0.30872315
2838,0.64
2839,-0.32
2840,-0.32
2841,0.28
2842,-0.30814584
2843,0.14
2844,-0.2
2845,-0.3
2846,-0.05
2847,0.19
2848,-0.32
2849,0.39
2850,0.15
2851,-0.12
2852,-0.3
2853,-0.14
2854,0.31906985
2855,0.
2856,-0.31
2857,-0.31
2858,0.43698763
2859,-0.07172473
2860,0.09
2861,-0.01400373
2862,-0.32
2863,0.34
2864,0.63
2865,-0.30650327
2866,0.3266313
2867,-0.05940991
2868,-0.01
2869,-0.32
2870,0.245
2871,-0.11066217
2872,-0.32
2873,-0.14
2874,-0.22
2875,-0.32
2876,-0.18
2877,-0.31
2878,-0.32
2879,-0.32
2880,0.64
2881,0.49
2882,-0.17
2883,-0.31
2884,-0.32
2885,0.49
2886,0.2
2887,-0.32
2888,0.19
2889,-0.01672445
2890,0.26
2891,-0.31
2892,-0.32
2893,-0.32
2894,-0.31
2895,-0.3
2896,0.12
2897,-0.21
2898,0.12
2899,-0.26701687
2900,0.24000187
2901,0.55000187
2902,-0.07999813
2903,0.1028625
2904,0.52446675
2905,0.55000187
2906,-0.37499907
2907,0.08000187
2908,-0.12468071
2909,-0.05999813
2910,-0.39999813
2911,0.13000187
2912,0.48000187
2913,0.20000187
2914,-0.06965329
2915,-0.33999813
2916,-0.06999813
2917,-0.28034613
2918,0.25117503
2919,-0.00999813
2920,0.39462454
2921,0.49000187
2922,-0.20999813
2923,-0.07935134
2924,0.01252677
2925,-0.38999813
2926,0.50000187
2927,-0.11999813
2928,0.00500093
2929,0.55000187
2930,-0.22999813
2931,-0.16999813
2932,0.07000187
2933,0.02386301
2934,-0.25999813
2935,-0.39999813
2936,-0.36999813
2937,-0.15999813
2938,-0.10999938
2939,-0.02999813
2940,-0.04999813
2941,-0.39999813
2942,-0.34999813
2943,-0.34499907
2944,0.10126174
2945,-0.12862663
2946,-0.06999813
2947,-0.36999813
2948,0.19989291
2949,0.04000187
2950,-0.04814717
2951,-0.39999813
2952,-0.15999813
2953,-0.39999813
2954,-0.39999813
2955,0.03728102
2956,-0.39999813
2957,-0.1359165
2958,-0.39999813
2959,-0.18617957
2960,-0.40999813
2961,-0.10999813
2962,-0.12543907
2963,0.09285723
2964,0.01000187
2965,0.05000187
2966,-0.08999813
2967,0.01000187
2968,0.01000187
2969,-0.30112836
2970,-0.10439549
2971,0.05000187
2972,0.43694829
2973,0.10000187
2974,0.05000187
2975,-0.27999813
2976,-0.11999813
2977,0.53000187
2978,0.09351041
2979,0.13000187
2980,-0.36695213
2981,0.03000093
2982,0.10000187
2983,-0.39999813
2984,0.05308127
2985,-0.36456306
2986,-0.08706088
2987,0.10000187
2988,0.17655329
2989,-0.39999813
2990,-0.38698819
2991,0.15961096
2992,-0.40999813
2993,0.02801792
2994,0.08394181
2995,0.00469937
2996,-0.11590725
2997,0.55000187
2998,0.55000187
2999,-0.02514423
3000,0.01000187
3001,0.4705061
3002,0.55000187
3003,-0.15552012
3004,-0.39035413
3005,0.55000187
3006,0.502975
3007,0.02966129
3008,0.33000187
3009,-0.38999813
3010,-0.40999813
3011,0.15510778
3012,0.48000187
3013,0.35000187
3014,-0.09999813
3015,-0.25999813
3016,0.53378847
3017,-0.34999813
3018,0.30000187
3019,-0.17999813
3020,0.01000187
3021,0.17000187
3022,0.55000187
3023,-0.39999813
3024,0.32000187
3025,0.43736679
3026,-0.16209871
3027,0.51000187
3028,0.50000093
3029,0.56000187
3030,0.56000187
3031,0.33000187
3032,-0.39999813
3033,0.18000187
3034,0.56000187
3035,0.0549558
3036,0.56000187
3037,0.06417372
3038,-0.38999813
3039,0.33000187
3040,0.55000187
3041,0.13000187
3042,-0.39999813
3043,-0.39999813
3044,-0.01999813
3045,-0.40999813
3046,0.48000187
3047,-0.38999813
3048,-0.26999813
3049,0.55000187
3050,0.13764993
3051,-0.40999813
3052,0.01697245
3053,-0.39905373
3054,0.55000187
3055,-0.35999813
3056,0.42000187
3057,0.13000187
3058,-0.39999813
3059,-0.00999813
3060,0.01000187
3061,-0.38676741
3062,0.07000187
3063,0.01452529
3064,0.11000187
3065,0.55000187
3066,0.05000187
3067,0.56000187
3068,-0.37999813
3069,-0.10999813
3070,-0.30999813
3071,-0.28265235
3072,-0.05450762
3073,-0.15
3074,0.15
3075,-0.33
3076,-0.19
3077,-0.33
3078,-0.22978413
3079,0.04405705
3080,-0.07
3081,-0.11673733
3082,0.18120285
3083,-0.3
3084,-0.12
3085,0.21
3086,-0.01922298
3087,0.61
3088,0.1
3089,0.14484888
3090,-0.05
3091,0.17490646
3092,0.11
3093,-0.17
3094,-0.06
3095,0.62
3096,-0.33
3097,0.60444815
3098,-0.23884716
3099,-0.3201378
3100,-0.02
3101,-0.32
3102,0.07
3103,0.63
3104,0.14
3105,0.1
3106,0.63
3107,-0.2
3108,-0.05571177
3109,-0.07242265
3110,0.14
3111,0.31
3112,0.26
3113,0.28332094
3114,-0.05746979
3115,-0.38721509
3116,-0.05738354
3117,-0.335
3118,0.08
3119,-0.33
3120,0.12933783
3121,-0.25
3122,0.22
3123,0.05
3124,0.6
3125,0.10816996
3126,0.63
3127,0.63
3128,0.17398329
3129,0.36
3130,-0.31
3131,0.01
3132,0.17098246
3133,-0.33
3134,-0.32
3135,-0.20605151
3136,-0.08172375
3137,0.18783942
3138,-0.25
3139,0.07694527
3140,-0.33
3141,0.47
3142,-0.33
3143,-0.07
3144,-0.31
3145,-0.29929612
3146,0.55
3147,0.63
3148,0.02
3149,0.08
3150,0.18
3151,-0.11
3152,-0.02
3153,-0.14001309
3154,-0.31
3155,0.01
3156,-0.23160245
3157,-0.33
3158,-0.2520176
3159,-0.305
3160,0.53839834
3161,-0.28015341
3162,-0.33
3163,0.63
3164,0.19051396
3165,0.61
3166,-0.085
3167,0.
3168,-0.34
3169,0.21
3170,-0.1
3171,-0.02872666
3172,-0.32
3173,-0.31224409
3174,-0.10726555
3175,-0.33
3176,-0.15
3177,0.09
3178,-0.31
3179,-0.32
3180,0.32512327
3181,0.59
3182,0.18
3183,-0.32227284
3184,0.04
3185,-0.28884996
3186,-0.11
3187,0.22
3188,-0.33
3189,0.62
3190,0.
3191,-0.32
3192,0.15813337
3193,-0.32
3194,-0.07
3195,-0.07
3196,-0.3196849
3197,-0.31
3198,-0.34
3199,-0.11
3200,-0.31069154
3201,-0.29
3202,-0.28
3203,0.27
3204,0.23
3205,-0.23133886
3206,0.62
3207,0.22
3208,-0.29830675
3209,0.17
3210,0.015
3211,0.27
3212,-0.00795591
3213,-0.23
3214,-0.4
3215,-0.32
3216,-0.08666667
3217,0.54
3218,-0.38
3219,-0.00938103
3220,-0.38
3221,0.58
3222,0.01535893
3223,0.56
3224,-0.37
3225,0.01
3226,-0.37
3227,-0.35
3228,0.085
3229,-0.38
3230,0.12333333
3231,-0.135
3232,-0.37
3233,0.55
3234,-0.33
3235,0.57
3236,-0.38
3237,-0.36468477
3238,-0.38
3239,0.58
3240,0.09
3241,0.57
3242,0.17081097
3243,-0.38
3244,0.54
3245,-0.14
3246,0.54
3247,0.02
3248,-0.3
3249,-0.38
3250,-0.38
3251,0.14
3252,0.205
3253,0.11
3254,0.21301868
3255,0.1
3256,0.
3257,0.04572831
3258,0.175
3259,0.58
3260,-0.38
3261,0.21
3262,0.35
3263,0.12258555
3264,0.58
3265,-0.36061438
3266,0.05
3267,-0.08
3268,0.17
3269,-0.18295312
3270,0.42104231
3271,0.58
3272,-0.38
3273,-0.38
3274,-0.38
3275,-0.22463934
3276,0.19
3277,-0.03
3278,0.29493133
3279,-0.33173202
3280,-0.35
3281,-0.00786931
3282,0.58
3283,-0.16417092
3284,0.02
3285,-0.37
3286,-0.36999513
3287,-0.28635608
3288,-0.37786543
3289,-0.07
3290,-0.32
3291,0.39
3292,-0.17332784
3293,0.09389517
3294,-0.31
3295,0.51
3296,0.54
3297,-0.37
3298,0.51
3299,0.17
3300,0.57
3301,-0.05
3302,0.
3303,-0.38
3304,0.24
3305,0.13
3306,-0.37
3307,0.04
3308,-0.18554032
3309,0.40576767
3310,-0.37078105
3311,0.56537932
3312,0.0763781
3313,-0.1440771
3314,-0.3
3315,-0.37639438
3316,-0.37106014
3317,-0.37
3318,0.02
3319,0.16
3320,0.30488735
3321,-0.02220495
3322,-0.12048095
3323,0.21
3324,-0.38
3325,-0.38
3326,-0.36
3327,-0.28
3328,-0.36267028
3329,0.19
3330,-0.29
3331,-0.38
3332,-0.26
3333,-0.38
3334,-0.11820138
3335,-0.38
3336,-0.35
3337,0.58
3338,-0.31
3339,0.08
3340,0.16
3341,-0.33
3342,-0.38
3343,0.02
3344,0.02
3345,0.39755841
3346,0.26122023
3347,0.30644322
3348,0.071
3349,-0.34
3350,0.16
3351,0.49502917
3352,0.21
3353,-0.08575855
3354,-0.35
3355,0.05
3356,0.08725273
3357,-0.35
3358,-0.16257215
3359,0.08171925
3360,-0.01642492
3361,0.6
3362,0.23590382
3363,0.26
3364,0.04
3365,0.12
3366,0.39079154
3367,-0.35
3368,-0.35
3369,0.35
3370,0.18
3371,-0.34
3372,-0.36
3373,0.36
3374,0.15
3375,-0.34
3376,-0.19050648
3377,-0.35
3378,-0.36
3379,-0.35
3380,-0.33
3381,0.19252765
3382,-0.04677462
3383,-0.32453875
3384,-0.04276936
3385,0.
3386,0.24
3387,-0.34583603
3388,-0.35
3389,0.53572348
3390,-0.36
3391,0.09402031
3392,-0.23
3393,-0.36
3394,-0.35
3395,0.08
3396,0.6
3397,-0.03
3398,-0.31
3399,-0.35
3400,0.20666794
3401,-0.35330258
3402,-0.32
3403,0.03944338
